종목코드,주주구분,대표 주주수,보통주,지분율,최종변동일
A002380,우리사주조합,1.0,30.0,0.0,2022/06/30
A344820,최대주주등 (본인+특별관계자),1.0,6974073.0,43.67,2024/11/28
A344820,10%이상주주 (본인+특별관계자),,,,
A344820,5%이상주주 (본인+특별관계자),2.0,2140497.0,13.4,2024/03/26
A344820,"임원 (5%미만 중, 임원인자)",8.0,37475.0,0.23,2022/11/01
A344820,자기주식 (자사주+자사주신탁),1.0,27179.0,0.17,2021/01/15
A344820,우리사주조합,,,,
A009070,최대주주등 (본인+특별관계자),1.0,6995240.0,23.32,2020/05/14
A009070,10%이상주주 (본인+특별관계자),1.0,5926493.0,19.75,2023/11/28
A009070,5%이상주주 (본인+특별관계자),2.0,4726481.0,15.75,2019/03/21
A009070,"임원 (5%미만 중, 임원인자)",1.0,200.0,0.0,2014/05/13
A009070,자기주식 (자사주+자사주신탁),1.0,94250.0,0.31,2014/12/30
A009070,우리사주조합,,,,
A009440,최대주주등 (본인+특별관계자),1.0,8922464.0,38.39,2024/08/21
A009440,10%이상주주 (본인+특별관계자),,,,
A009440,5%이상주주 (본인+특별관계자),,,,
A009440,"임원 (5%미만 중, 임원인자)",,,,
A009440,자기주식 (자사주+자사주신탁),1.0,310000.0,1.33,2013/04/15
A009440,우리사주조합,1.0,1088.0,0.0,2010/12/30
A119650,최대주주등 (본인+특별관계자),1.0,26960363.0,41.98,2024/08/14
A119650,10%이상주주 (본인+특별관계자),,,,
A119650,5%이상주주 (본인+특별관계자),,,,
A119650,"임원 (5%미만 중, 임원인자)",5.0,55758.0,0.09,2024/01/08
A119650,자기주식 (자사주+자사주신탁),,,,
A119650,우리사주조합,1.0,113356.0,0.18,2024/06/30
A092220,최대주주등 (본인+특별관계자),1.0,62825916.0,31.29,2023/05/12
A092220,10%이상주주 (본인+특별관계자),,,,
A092220,5%이상주주 (본인+특별관계자),,,,
A092220,"임원 (5%미만 중, 임원인자)",,,,
A092220,자기주식 (자사주+자사주신탁),,,,
A092220,우리사주조합,,,,
A003620,최대주주등 (본인+특별관계자),1.0,110000000.0,54.36,2023/08/02
A003620,10%이상주주 (본인+특별관계자),,,,
A003620,5%이상주주 (본인+특별관계자),1.0,15180000.0,7.5,2024/03/11
A003620,"임원 (5%미만 중, 임원인자)",1.0,1895.0,0.0,2023/05/12
A003620,자기주식 (자사주+자사주신탁),,,,
A003620,우리사주조합,,,,
A016380,최대주주등 (본인+특별관계자),1.0,58659600.0,58.65,2024/12/24
A016380,10%이상주주 (본인+특별관계자),,,,
A016380,5%이상주주 (본인+특별관계자),1.0,5004547.0,5.0,2023/04/19
A016380,"임원 (5%미만 중, 임원인자)",9.0,3568.0,0.0,2024/05/20
A016380,자기주식 (자사주+자사주신탁),1.0,3226541.0,3.23,2025/03/05
A016380,우리사주조합,1.0,154.0,0.0,2021/12/30
A001390,최대주주등 (본인+특별관계자),1.0,35896142.0,52.43,2025/04/09
A001390,10%이상주주 (본인+특별관계자),,,,
A001390,5%이상주주 (본인+특별관계자),,,,
A001390,"임원 (5%미만 중, 임원인자)",,,,
A001390,자기주식 (자사주+자사주신탁),,,,
A001390,우리사주조합,,,,
A033180,최대주주등 (본인+특별관계자),1.0,8105388.0,41.9,2024/12/27
A033180,10%이상주주 (본인+특별관계자),,,,
A033180,5%이상주주 (본인+특별관계자),,,,
A033180,"임원 (5%미만 중, 임원인자)",,,,
A033180,자기주식 (자사주+자사주신탁),1.0,26180.0,0.14,2024/03/06
A033180,우리사주조합,,,,
A015590,최대주주등 (본인+특별관계자),1.0,52862216.0,22.31,2025/01/15
A015590,10%이상주주 (본인+특별관계자),,,,
A015590,5%이상주주 (본인+특별관계자),,,,
A015590,"임원 (5%미만 중, 임원인자)",4.0,495208.0,0.21,2024/02/02
A015590,자기주식 (자사주+자사주신탁),1.0,3.0,0.0,2020/03/24
A015590,우리사주조합,,,,
A001940,최대주주등 (본인+특별관계자),1.0,7912080.0,55.81,2022/03/31
A001940,10%이상주주 (본인+특별관계자),,,,
A001940,5%이상주주 (본인+특별관계자),,,,
A001940,"임원 (5%미만 중, 임원인자)",,,,
A001940,자기주식 (자사주+자사주신탁),1.0,1546922.0,10.91,2025/01/15
A001940,우리사주조합,,,,
A025000,최대주주등 (본인+특별관계자),1.0,3201852.0,66.15,2025/04/25
A025000,10%이상주주 (본인+특별관계자),,,,
A025000,5%이상주주 (본인+특별관계자),,,,
A025000,"임원 (5%미만 중, 임원인자)",,,,
A025000,자기주식 (자사주+자사주신탁),,,,
A025000,우리사주조합,,,,
A092230,최대주주등 (본인+특별관계자),1.0,3154163.0,74.66,2025/04/28
A092230,10%이상주주 (본인+특별관계자),,,,
A092230,5%이상주주 (본인+특별관계자),,,,
A092230,"임원 (5%미만 중, 임원인자)",,,,
A092230,자기주식 (자사주+자사주신탁),1.0,275837.0,6.53,2025/04/15
A092230,우리사주조합,,,,
A000040,최대주주등 (본인+특별관계자),1.0,28313437.0,47.08,2024/03/20
A000040,10%이상주주 (본인+특별관계자),,,,
A000040,5%이상주주 (본인+특별관계자),,,,
A000040,"임원 (5%미만 중, 임원인자)",1.0,909.0,0.0,2024/03/18
A000040,자기주식 (자사주+자사주신탁),1.0,11608.0,0.02,2024/03/18
A000040,우리사주조합,,,,
A044450,최대주주등 (본인+특별관계자),1.0,6981560.0,30.24,2025/03/19
A044450,10%이상주주 (본인+특별관계자),,,,
A044450,5%이상주주 (본인+특별관계자),,,,
A044450,"임원 (5%미만 중, 임원인자)",,,,
A044450,자기주식 (자사주+자사주신탁),1.0,508355.0,2.2,2022/03/25
A044450,우리사주조합,1.0,2789074.0,12.08,2025/04/29
A030200,최대주주등 (본인+특별관계자),1.0,20345700.0,8.07,2022/09/08
A030200,10%이상주주 (본인+특별관계자),,,,
A030200,5%이상주주 (본인+특별관계자),2.0,33644255.0,13.35,2025/02/19
A030200,"임원 (5%미만 중, 임원인자)",277.0,1182574.0,0.47,2025/03/18
A030200,자기주식 (자사주+자사주신탁),2.0,8448677.0,3.35,2025/05/09
A030200,우리사주조합,1.0,8057639.0,3.2,2024/12/31
A033780,최대주주등 (본인+특별관계자),1.0,9510485.0,7.79,2004/12/17
A033780,10%이상주주 (본인+특별관계자),,,,
A033780,5%이상주주 (본인+특별관계자),3.0,25312509.0,20.74,2025/02/28
A033780,"임원 (5%미만 중, 임원인자)",80.0,52204.0,0.04,2025/02/27
A033780,자기주식 (자사주+자사주신탁),1.0,14189001.0,11.62,2025/03/06
A033780,우리사주조합,1.0,5185738.0,4.25,2024/06/30
A058850,최대주주등 (본인+특별관계자),1.0,12944277.0,30.33,2022/04/26
A058850,10%이상주주 (본인+특별관계자),,,,
A058850,5%이상주주 (본인+특별관계자),,,,
A058850,"임원 (5%미만 중, 임원인자)",13.0,61902.0,0.15,2025/04/03
A058850,자기주식 (자사주+자사주신탁),1.0,4746271.0,11.12,2023/01/02
A058850,우리사주조합,1.0,71647.0,0.17,2023/12/31
A058860,최대주주등 (본인+특별관계자),1.0,10196190.0,29.3,2014/11/03
A058860,10%이상주주 (본인+특별관계자),,,,
A058860,5%이상주주 (본인+특별관계자),,,,
A058860,"임원 (5%미만 중, 임원인자)",5.0,1736.0,0.0,2024/01/01
A058860,자기주식 (자사주+자사주신탁),1.0,4182218.0,12.02,2023/01/03
A058860,우리사주조합,1.0,4749.0,0.01,2023/03/31
A093050,최대주주등 (본인+특별관계자),1.0,16532093.0,56.54,2025/03/26
A093050,10%이상주주 (본인+특별관계자),,,,
A093050,5%이상주주 (본인+특별관계자),1.0,2077782.0,7.11,2023/09/08
A093050,"임원 (5%미만 중, 임원인자)",2.0,3647.0,0.01,2016/07/18
A093050,자기주식 (자사주+자사주신탁),1.0,1790361.0,6.12,2024/10/22
A093050,우리사주조합,,,,
A003550,최대주주등 (본인+특별관계자),1.0,65598735.0,41.7,2025/03/26
A003550,10%이상주주 (본인+특별관계자),,,,
A003550,5%이상주주 (본인+특별관계자),3.0,32268189.0,20.51,2025/02/24
A003550,"임원 (5%미만 중, 임원인자)",3.0,2501.0,0.0,2019/12/01
A003550,자기주식 (자사주+자사주신탁),1.0,6108989.0,3.88,2024/08/30
A003550,우리사주조합,,,,
A034220,최대주주등 (본인+특별관계자),1.0,183615666.0,36.72,2025/04/03
A034220,10%이상주주 (본인+특별관계자),,,,
A034220,5%이상주주 (본인+특별관계자),1.0,25101631.0,5.02,2024/06/27
A034220,"임원 (5%미만 중, 임원인자)",118.0,254019.0,0.05,2025/04/29
A034220,자기주식 (자사주+자사주신탁),,,,
A034220,우리사주조합,1.0,28182347.0,5.64,2024/06/30
A051900,최대주주등 (본인+특별관계자),1.0,5317000.0,34.04,2024/02/01
A051900,10%이상주주 (본인+특별관계자),,,,
A051900,5%이상주주 (본인+특별관계자),1.0,1416613.0,9.07,2024/08/02
A051900,"임원 (5%미만 중, 임원인자)",10.0,1732.0,0.01,2022/06/13
A051900,자기주식 (자사주+자사주신탁),1.0,958412.0,6.14,2019/03/29
A051900,우리사주조합,,,,
A064400,최대주주등 (본인+특별관계자),1.0,44529818.0,45.96,2025/02/05
A064400,10%이상주주 (본인+특별관계자),1.0,20830479.0,21.5,2025/02/05
A064400,5%이상주주 (본인+특별관계자),,,,
A064400,"임원 (5%미만 중, 임원인자)",26.0,37425.0,0.04,2025/02/17
A064400,자기주식 (자사주+자사주신탁),,,,
A064400,우리사주조합,1.0,4137117.0,4.27,2025/02/05
A373220,최대주주등 (본인+특별관계자),1.0,191500000.0,81.84,2022/01/27
A373220,10%이상주주 (본인+특별관계자),,,,
A373220,5%이상주주 (본인+특별관계자),1.0,14342959.0,6.13,2024/10/25
A373220,"임원 (5%미만 중, 임원인자)",51.0,35955.0,0.02,2025/03/25
A373220,자기주식 (자사주+자사주신탁),,,,
A373220,우리사주조합,1.0,1400777.0,0.6,2024/06/30
A032640,최대주주등 (본인+특별관계자),1.0,164428375.0,37.66,2024/03/22
A032640,10%이상주주 (본인+특별관계자),,,,
A032640,5%이상주주 (본인+특별관계자),2.0,58898023.0,13.49,2025/02/28
A032640,"임원 (5%미만 중, 임원인자)",48.0,475848.0,0.11,2025/03/28
A032640,자기주식 (자사주+자사주신탁),1.0,6783009.0,1.55,2021/12/09
A032640,우리사주조합,1.0,1000.0,0.0,2008/12/30
A011070,최대주주등 (본인+특별관계자),1.0,9654981.0,40.79,2025/04/03
A011070,10%이상주주 (본인+특별관계자),,,,
A011070,5%이상주주 (본인+특별관계자),1.0,1994731.0,8.43,2024/10/24
A011070,"임원 (5%미만 중, 임원인자)",18.0,8090.0,0.03,2025/04/15
A011070,자기주식 (자사주+자사주신탁),1.0,2600.0,0.01,2009/09/30
A011070,우리사주조합,,,,
A066570,최대주주등 (본인+특별관계자),1.0,57450778.0,35.11,2025/03/28
A066570,10%이상주주 (본인+특별관계자),,,,
A066570,5%이상주주 (본인+특별관계자),1.0,12246087.0,7.48,2024/08/09
A066570,"임원 (5%미만 중, 임원인자)",244.0,178617.0,0.11,2025/04/07
A066570,자기주식 (자사주+자사주신탁),1.0,763176.0,0.47,2020/12/30
A066570,우리사주조합,1.0,80605.0,0.05,2024/06/30
A037560,최대주주등 (본인+특별관계자),1.0,45395426.0,58.61,2024/05/14
A037560,10%이상주주 (본인+특별관계자),,,,
A037560,5%이상주주 (본인+특별관계자),,,,
A037560,"임원 (5%미만 중, 임원인자)",9.0,21770.0,0.03,2017/11/27
A037560,자기주식 (자사주+자사주신탁),,,,
A037560,우리사주조합,1.0,568324.0,0.73,2017/12/28
A051910,최대주주등 (본인+특별관계자),1.0,24691077.0,34.98,2025/03/05
A051910,10%이상주주 (본인+특별관계자),,,,
A051910,5%이상주주 (본인+특별관계자),1.0,6096881.0,8.64,2025/03/26
A051910,"임원 (5%미만 중, 임원인자)",51.0,14923.0,0.02,2025/02/27
A051910,자기주식 (자사주+자사주신탁),1.0,1.0,0.0,2024/12/30
A051910,우리사주조합,,,,
A079550,최대주주등 (본인+특별관계자),1.0,8407165.0,38.21,2024/12/18
A079550,10%이상주주 (본인+특별관계자),1.0,2200628.0,10.0,2025/04/04
A079550,5%이상주주 (본인+특별관계자),1.0,1561191.0,7.1,2025/02/21
A079550,"임원 (5%미만 중, 임원인자)",11.0,14488.0,0.07,2025/01/01
A079550,자기주식 (자사주+자사주신탁),1.0,205640.0,0.93,2021/05/28
A079550,우리사주조합,1.0,61335.0,0.28,2024/06/30
A006260,최대주주등 (본인+특별관계자),1.0,10340256.0,32.11,2025/03/06
A006260,10%이상주주 (본인+특별관계자),1.0,4079997.0,12.67,2025/03/27
A006260,5%이상주주 (본인+특별관계자),,,,
A006260,"임원 (5%미만 중, 임원인자)",,,,
A006260,자기주식 (자사주+자사주신탁),1.0,4852462.0,15.07,2024/01/30
A006260,우리사주조합,,,,
A010120,최대주주등 (본인+특별관계자),1.0,14539000.0,48.46,2024/05/22
A010120,10%이상주주 (본인+특별관계자),,,,
A010120,5%이상주주 (본인+특별관계자),2.0,4395147.0,14.65,2025/03/12
A010120,"임원 (5%미만 중, 임원인자)",4.0,382.0,0.0,2021/12/30
A010120,자기주식 (자사주+자사주신탁),1.0,295449.0,0.98,2025/03/28
A010120,우리사주조합,,,,
A000680,최대주주등 (본인+특별관계자),1.0,64471927.0,81.81,2016/05/13
A000680,10%이상주주 (본인+특별관계자),,,,
A000680,5%이상주주 (본인+특별관계자),,,,
A000680,"임원 (5%미만 중, 임원인자)",,,,
A000680,자기주식 (자사주+자사주신탁),1.0,2.0,0.0,2024/03/18
A000680,우리사주조합,,,,
A229640,최대주주등 (본인+특별관계자),1.0,21342196.0,69.69,2025/03/31
A229640,10%이상주주 (본인+특별관계자),,,,
A229640,5%이상주주 (본인+특별관계자),1.0,1850377.0,6.04,2025/01/13
A229640,"임원 (5%미만 중, 임원인자)",,,,
A229640,자기주식 (자사주+자사주신탁),1.0,297303.0,0.97,2023/08/17
A229640,우리사주조합,,,,
A108320,최대주주등 (본인+특별관계자),1.0,5384624.0,33.11,2024/03/21
A108320,10%이상주주 (본인+특별관계자),,,,
A108320,5%이상주주 (본인+특별관계자),1.0,1001953.0,6.16,2024/01/30
A108320,"임원 (5%미만 중, 임원인자)",6.0,23650.0,0.15,2025/04/15
A108320,자기주식 (자사주+자사주신탁),,,,
A108320,우리사주조합,1.0,3443.0,0.02,2024/03/31
A001120,최대주주등 (본인+특별관계자),1.0,10115836.0,26.1,2025/04/09
A001120,10%이상주주 (본인+특별관계자),,,,
A001120,5%이상주주 (본인+특별관계자),1.0,3747188.0,9.67,2025/02/27
A001120,"임원 (5%미만 중, 임원인자)",3.0,8500.0,0.02,2024/03/25
A001120,자기주식 (자사주+자사주신탁),1.0,2792098.0,7.2,2022/06/15
A001120,우리사주조합,,,,
A108670,최대주주등 (본인+특별관계자),1.0,3012773.0,33.6,2025/03/26
A108670,10%이상주주 (본인+특별관계자),,,,
A108670,5%이상주주 (본인+특별관계자),1.0,455750.0,5.08,2024/06/21
A108670,"임원 (5%미만 중, 임원인자)",13.0,16688.0,0.19,2025/03/31
A108670,자기주식 (자사주+자사주신탁),1.0,17875.0,0.2,2019/09/30
A108670,우리사주조합,,,,
A383800,최대주주등 (본인+특별관계자),1.0,33427861.0,43.82,2023/01/03
A383800,10%이상주주 (본인+특별관계자),,,,
A383800,5%이상주주 (본인+특별관계자),,,,
A383800,"임원 (5%미만 중, 임원인자)",,,,
A383800,자기주식 (자사주+자사주신탁),1.0,45761.0,0.06,2021/05/27
A383800,우리사주조합,,,,
A023150,최대주주등 (본인+특별관계자),1.0,3226563.0,43.73,2025/03/12
A023150,10%이상주주 (본인+특별관계자),,,,
A023150,5%이상주주 (본인+특별관계자),,,,
A023150,"임원 (5%미만 중, 임원인자)",,,,
A023150,자기주식 (자사주+자사주신탁),1.0,970000.0,13.15,2024/10/04
A023150,우리사주조합,,,,
A035420,최대주주등 (본인+특별관계자),1.0,14638837.0,9.24,2025/03/11
A035420,10%이상주주 (본인+특별관계자),,,,
A035420,5%이상주주 (본인+특별관계자),1.0,9592734.0,6.05,2024/12/11
A035420,"임원 (5%미만 중, 임원인자)",169.0,6430833.0,4.06,2025/04/08
A035420,자기주식 (자사주+자사주신탁),1.0,9175177.0,5.79,2025/03/31
A035420,우리사주조합,,,,
A181710,최대주주등 (본인+특별관계자),1.0,18609623.0,55.11,2024/04/23
A181710,10%이상주주 (본인+특별관계자),,,,
A181710,5%이상주주 (본인+특별관계자),1.0,2183771.0,6.47,2024/10/22
A181710,"임원 (5%미만 중, 임원인자)",10.0,18615.0,0.06,2025/01/01
A181710,자기주식 (자사주+자사주신탁),1.0,2371979.0,7.02,2025/05/09
A181710,우리사주조합,,,,
A400760,개인/법인,,,,
A400760,주요외국인주주,,,,
A400760,기관투자자,,,,
A400760,정부/정부기관,,,,
A400760,자사주,,,,
A400760,자사주펀드,,,,
A400760,해외DR,,,,
A005940,최대주주등 (본인+특별관계자),1.0,188468984.0,57.55,2024/10/02
A005940,10%이상주주 (본인+특별관계자),,,,
A005940,5%이상주주 (본인+특별관계자),1.0,27340388.0,8.35,2024/12/09
A005940,"임원 (5%미만 중, 임원인자)",12.0,20762.0,0.01,2023/12/18
A005940,자기주식 (자사주+자사주신탁),1.0,3833671.0,1.17,2025/05/09
A005940,우리사주조합,1.0,6764197.0,2.07,2024/06/30
A338100,개인/법인,,,,
A338100,주요외국인주주,,,,
A338100,기관투자자,,,,
A338100,정부/정부기관,,,,
A338100,자사주,,,,
A338100,자사주펀드,,,,
A338100,해외DR,,,,
A034310,최대주주등 (본인+특별관계자),1.0,18652991.0,50.24,2025/01/22
A034310,10%이상주주 (본인+특별관계자),,,,
A034310,5%이상주주 (본인+특별관계자),2.0,5384975.0,14.5,2024/01/25
A034310,"임원 (5%미만 중, 임원인자)",2.0,4646.0,0.01,2021/07/07
A034310,자기주식 (자사주+자사주신탁),2.0,2247035.0,6.05,2025/04/25
A034310,우리사주조합,1.0,64836.0,0.17,2024/06/30
A030190,최대주주등 (본인+특별관계자),1.0,26102990.0,43.87,2023/08/08
A030190,10%이상주주 (본인+특별관계자),,,,
A030190,5%이상주주 (본인+특별관계자),2.0,7028073.0,11.81,2025/01/07
